product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,pages,manufacturer,cover_link,group_scores,primary_group,group_score
74021317,Cây Cam Ngọt Của Tôi,José Mauro de Vasconcelos,108000,64800,53075.0,Tiểu Thuyết,11481,5.0,244,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/5e/18/24/2a6154ba08df6ce6161c13f4303fa19e.jpg,"{'Chinh phục': 0.18268965677595939, 'Kiến tạo': 0.15032037122538258, 'Tri thức': 0.11893096656114956, 'Tự do': 0.22705002707128552, 'Kết nối': 0.1429961768037282, 'Đa động lực': 0.1780128015624948}",Đa động lực,0.1780128015624948
74021317,Cây Cam Ngọt Của Tôi,José Mauro de Vasconcelos,108000,64800,53075.0,Tiểu Thuyết,11481,5.0,244,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/5e/18/24/2a6154ba08df6ce6161c13f4303fa19e.jpg,"{'Chinh phục': 0.18268965677595939, 'Kiến tạo': 0.15032037122538258, 'Tri thức': 0.11893096656114956, 'Tự do': 0.22705002707128552, 'Kết nối': 0.1429961768037282, 'Đa động lực': 0.1780128015624948}",Đa động lực,0.1780128015624948
184466860,Hành Tinh Của Một Kẻ Nghĩ Nhiều,Nguyễn Đoàn Minh Thư,86000,59900,7929.0,Sách tư duy - Kỹ năng sống,780,4.8,184,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/d7/99/24/17bff8d26027846b2d7478ad4ba83fea.jpg,"{'Chinh phục': 0.16325936704256094, 'Kiến tạo': 0.22510003637686435, 'Tri thức': 0.10287377228082939, 'Tự do': 0.21695161877046198, 'Kết nối': 0.14056020371044017, 'Đa động lực': 0.15125500181884322}",Đa động lực,0.15125500181884322
73787185,Những Tù Nhân Của Địa Lý,Tim Marshall,210000,126000,17896.0,Lĩnh vực khác,3623,4.8,430,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/8d/96/9e/c0c1f23db756d50b1944dff9c3988753.jpg,"{'Chinh phục': 0.16745481635032716, 'Kiến tạo': 0.15644231392109864, 'Tri thức': 0.12651421908401891, 'Tự do': 0.15542203796074366, 'Kết nối': 0.24826715035304786, 'Đa động lực': 0.14589946233076376}",Đa động lực,0.14589946233076376
52789367,Nhà Giả Kim (Tái Bản 2020),Paulo Coelho,79000,47400,24668.0,Tác phẩm kinh điển,5131,5.0,228,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/45/3b/fc/aa81d0a534b45706ae1eee1e344e80d9.jpg,"{'Chinh phục': 0.1953801871646152, 'Kiến tạo': 0.2278085540304034, 'Tri thức': 0.08565601631543168, 'Tự do': 0.22963102246264666, 'Kết nối': 0.13121772712151236, 'Đa động lực': 0.13030649290539076}",Đa động lực,0.13030649290539076
147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,,135000,81000,10000.0,Tiểu Thuyết,1636,4.8,304,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/2f/b5/4e/a8208e9019c8510e8a8eebe06f50299c.jpg,"{'Chinh phục': 0.2677296639484855, 'Kiến tạo': 0.1871424601615577, 'Tri thức': 0.05768548951216474, 'Tự do': 0.1509213388399659, 'Kết nối': 0.1690318995007618, 'Đa động lực': 0.16748914803706438}",Đa động lực,0.16748914803706438
3304875,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Higashino Keigo,105000,63000,25272.0,Truyện ngắn - Tản văn - Tạp Văn,3791,4.8,358,,https://salt.tikicdn.com/ts/product/dd/49/7f/ab94b8b2e35c49fc38b063fae4e8266a.jpg,"{'Chinh phục': 0.1747115724751848, 'Kiến tạo': 0.19421710093578234, 'Tri thức': 0.08144588103758615, 'Tự do': 0.22673578603870137, 'Kết nối': 0.16110174271170888, 'Đa động lực': 0.1617879168010365}",Đa động lực,0.1617879168010365
167940010,Thao Túng Tâm Lý,Shannon Thomas,169000,103000,8152.0,Sách tư duy - Kỹ năng sống,785,4.8,328,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/90/49/97/ec88ab408c1997378344486c94dbac40.jpg,"{'Chinh phục': 0.18334861238436537, 'Kiến tạo': 0.19418284857071422, 'Tri thức': 0.09917493124427033, 'Tự do': 0.19251604300358363, 'Kết nối': 0.21251770980915077, 'Đa động lực': 0.11825985498791564}",Đa động lực,0.11825985498791564
117238177,Thư Viện Nửa Đêm,Matt Haig,150000,90000,7166.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,1544,4.8,424,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/8e/32/3d/e4487c4c7e335bbda4f06dd54d8e35b8.jpg,"{'Chinh phục': 0.16949152542372883, 'Kiến tạo': 0.2226502311248074, 'Tri thức': 0.10631741140215717, 'Tự do': 0.1964560862865948, 'Kết nối': 0.1652542372881356, 'Đa động lực': 0.1398305084745763}",Đa động lực,0.1398305084745763
147920903,Một Thoáng Ta Rực Rỡ Ở Nhân Gian,,135000,81000,10000.0,Tiểu Thuyết,1636,4.8,304,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/2f/b5/4e/a8208e9019c8510e8a8eebe06f50299c.jpg,"{'Chinh phục': 0.2677296639484855, 'Kiến tạo': 0.1871424601615577, 'Tri thức': 0.05768548951216474, 'Tự do': 0.1509213388399659, 'Kết nối': 0.1690318995007618, 'Đa động lực': 0.16748914803706438}",Đa động lực,0.16748914803706438
73787185,Những Tù Nhân Của Địa Lý,Tim Marshall,210000,126000,17896.0,Lĩnh vực khác,3623,4.8,430,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/8d/96/9e/c0c1f23db756d50b1944dff9c3988753.jpg,"{'Chinh phục': 0.16745481635032716, 'Kiến tạo': 0.15644231392109864, 'Tri thức': 0.12651421908401891, 'Tự do': 0.15542203796074366, 'Kết nối': 0.24826715035304786, 'Đa động lực': 0.14589946233076376}",Đa động lực,0.14589946233076376
189643105,Không Phải Sói Nhưng Cũng Đừng Là Cừu -Tặng kèm bookmark 2 mặt,Lê Bảo Ngọc,128000,96000,4630.0,Sách tư duy - Kỹ năng sống,604,4.8,296,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/5b/96/23/348b84ca8e0d0b49bf9c8d9595336e69.jpg,"{'Chinh phục': 0.19140269703800372, 'Kiến tạo': 0.24360343259382292, 'Tri thức': 0.0941195080476134, 'Tự do': 0.25744453671847195, 'Kết nối': 0.10380828093486773, 'Đa động lực': 0.10962154466722031}",Đa động lực,0.10962154466722031
199216988,Càng Bình Tĩnh Càng Hạnh Phúc,Vãn Tình,139000,85180,3980.0,Sách tư duy - Kỹ năng sống,327,4.8,352,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/ca/b9/76/3496cc7fd438e19e0a5732cba25e0aee.png,"{'Chinh phục': 0.13516532618409297, 'Kiến tạo': 0.19548704200178732, 'Tri thức': 0.13977323503127792, 'Tự do': 0.21405831099195716, 'Kết nối': 0.16714142091152817, 'Đa động lực': 0.14837466487935658}",Đa động lực,0.14837466487935658
3954355,Yêu Những Điều Không Hoàn Hảo,Hae Min,139000,83400,33316.0,Truyện ngắn - Tản văn - Tạp Văn,3431,4.8,300,,https://salt.tikicdn.com/ts/product/54/55/d6/4ceb6ba3bd81614df8ff4c1411b11f59.jpg,"{'Chinh phục': 0.1612974766937931, 'Kiến tạo': 0.1956077616909361, 'Tri thức': 0.12109051914200807, 'Tự do': 0.18519726457012997, 'Kết nối': 0.17588260925151394, 'Đa động lực': 0.16092436865161885}",Đa động lực,0.16092436865161885
42230121,Hiểu Về Trái Tim (Tái Bản),Minh Niệm,138000,95200,25230.0,Sách tư duy - Kỹ năng sống,2990,4.8,480,,https://salt.tikicdn.com/media/catalog/producttmp/35/e9/f2/4fc9547b96ed1e6a449ce4e06edb9010.jpg,"{'Chinh phục': 0.18792257242547525, 'Kiến tạo': 0.2158648347352724, 'Tri thức': 0.09729119312012277, 'Tự do': 0.18470124943898308, 'Kết nối': 0.16873941306771292, 'Đa động lực': 0.1454807372124336}",Đa động lực,0.1454807372124336
206840682,Quyền Lực Của Địa Lý - The Power Of Geography,Tim Marshall,280000,221000,164.0,Sách kinh tế học,14,4.6,559,Nhà Xuất Bản Phụ Nữ,https://salt.tikicdn.com/ts/product/6c/87/e7/db72a8050a15d86d8102cd21ab1d8b11.jpg,"{'Chinh phục': 0.3115129070907308, 'Kiến tạo': 0.18298660276658316, 'Tri thức': 0.022873325345822898, 'Tự do': 0.29735322949569765, 'Kết nối': 0.16011327742076026, 'Đa động lực': 0.02516065788040519}",Chinh phục,0.3115129070907308
52788072,Chiến Binh Cầu Vồng (Tái Bản 2020),Andrea Hirata,109000,65400,17175.0,Tiểu Thuyết,3033,4.8,428,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/a1/ef/4f/0b39e40dca3827604c8bc4e867cc9423.jpg,"{'Chinh phục': 0.15578555607703642, 'Kiến tạo': 0.16849322212067067, 'Tri thức': 0.13045256307860362, 'Tự do': 0.20711025478458722, 'Kết nối': 0.17944432093581122, 'Đa động lực': 0.1587140830032908}",Đa động lực,0.1587140830032908
109017985,"Thiên Tài Bên Trái, Kẻ Điên Bên Phải (Tái Bản)",Cao Minh,179000,115001,20322.0,Truyện ngắn - Tản văn - Tạp Văn,4863,4.8,424,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/38/bb/4b/5f03392a2fb98bc19b63de688b2ad218.jpg,"{'Chinh phục': 0.17284778250556693, 'Kiến tạo': 0.19637523511440277, 'Tri thức': 0.10760286855583713, 'Tự do': 0.21744746353992084, 'Kết nối': 0.1533340876920679, 'Đa động lực': 0.15239256259220435}",Đa động lực,0.15239256259220435
72459686,How Psychology Works - Hiểu Hết Về Tâm Lý Học,Jo Hemmings,300000,180000,13802.0,Sách tư duy - Kỹ năng sống,3180,4.8,247,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/2b/84/ff/cb34637573525a998596b58d6939411e.jpg,"{'Chinh phục': 0.12350761630300536, 'Kiến tạo': 0.18788128298214754, 'Tri thức': 0.1452150155320184, 'Tự do': 0.20397469965193307, 'Kết nối': 0.17927317639133203, 'Đa động lực': 0.16014820913956362}",Đa động lực,0.16014820913956362
117254517,Đại Dương Đen - Những Câu Chuyện Từ Thế Giới Của Trầm Cảm,Đặng Hoàng Giang,240000,144000,9627.0,Truyện ngắn - Tản văn - Tạp Văn,2013,5.0,322,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/f7/fb/9a/e8b9a94478dc887c4b84b6b6439f6335.jpg,"{'Chinh phục': 0.1865152363432776, 'Kiến tạo': 0.19408675251273025, 'Tri thức': 0.13474099549441468, 'Tự do': 0.18624863366125463, 'Kết nối': 0.16907942093897463, 'Đa động lực': 0.12932896104934816}",Đa động lực,0.12932896104934816
7779328,Cú Săn Đêm,Samuel Bjork,134000,113900,7.0,Tiểu Thuyết,0,0.0,400,,https://salt.tikicdn.com/ts/product/45/6c/b1/1d809c7be82ee19ca6b7ddcb18a494bc.jpg,"{'Chinh phục': 0.15254472333934269, 'Kiến tạo': 0.2766606573290806, 'Tri thức': 0.014561087227846348, 'Tự do': 0.2985022881708501, 'Kết nối': 0.14561087227846345, 'Đa động lực': 0.11212037165441688}",Đa động lực,0.11212037165441688
188940817,Vị Thần Của Những Quyết Định,Universe,79000,55100,4654.0,Sách Chiêm Tinh - Horoscope,648,4.8,320,Nhà Xuất Bản Thế Giới,https://salt.tikicdn.com/ts/product/0c/49/5f/751b9c711c12def9beb2a3bbc3290d77.jpg,"{'Chinh phục': 0.13541909876254962, 'Kiến tạo': 0.2273257911829007, 'Tri thức': 0.12926368518243372, 'Tự do': 0.25258421242544515, 'Kết nối': 0.09360473754590029, 'Đa động lực': 0.1618024749007705}",Đa động lực,0.1618024749007705
15267827,Hoàng Tử Bé (Tái Bản 2019),Antoine De Saint-Exupéry,75000,45000,20669.0,Truyện kể cho bé,3011,4.8,102,,https://salt.tikicdn.com/ts/product/5c/e7/68/26838e18d7f96d562d828980520019d2.jpg,"{'Chinh phục': 0.190347704503172, 'Kiến tạo': 0.19898542853511134, 'Tri thức': 0.12466922428038227, 'Tự do': 0.1744155814141601, 'Kết nối': 0.10737933186193507, 'Đa động lực': 0.20420272940523926}",Đa động lực,0.20420272940523926
69219919,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),Nguyên Phong,98000,72000,12009.0,Muôn Kiếp Nhân Sinh (Khổ Nhỏ),2603,4.8,482,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/df/75/ac/207386a97daf1b2338598005cc8139c9.jpg,"{'Chinh phục': 0.17860392200775443, 'Kiến tạo': 0.20533852161863303, 'Tri thức': 0.1158965888890444, 'Tự do': 0.20995758856710944, 'Kết nối': 0.16964573156222443, 'Đa động lực': 0.12055764735523425}",Đa động lực,0.12055764735523425
3639597,Bước Chậm Lại Giữa Thế Gian Vội Vã (Tái Bản),Hae Min,85000,51000,44869.0,Truyện ngắn - Tản văn - Tạp Văn,3702,4.8,256,,https://salt.tikicdn.com/ts/product/7a/18/8e/2f70de3ea7eec9c34f55e402254e27ed.jpg,"{'Chinh phục': 0.16220508166969147, 'Kiến tạo': 0.1939655172413793, 'Tri thức': 0.13611615245009076, 'Tự do': 0.17822708711433757, 'Kết nối': 0.18630898366606172, 'Đa động lực': 0.1431771778584392}",Đa động lực,0.1431771778584392
52789367,Nhà Giả Kim (Tái Bản 2020),Paulo Coelho,79000,47400,24668.0,Tác phẩm kinh điển,5131,5.0,228,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/45/3b/fc/aa81d0a534b45706ae1eee1e344e80d9.jpg,"{'Chinh phục': 0.1953801871646152, 'Kiến tạo': 0.2278085540304034, 'Tri thức': 0.08565601631543168, 'Tự do': 0.22963102246264666, 'Kết nối': 0.13121772712151236, 'Đa động lực': 0.13030649290539076}",Đa động lực,0.13030649290539076
8885999,Totto - Chan Bên Cửa Sổ (Tái Bản),Kuroyanagi Tetsuko,98000,58800,18288.0,Truyện dài,1829,5.0,,,https://salt.tikicdn.com/ts/product/24/39/01/1718d16b33315c03026cee717adad4b3.jpg,"{'Chinh phục': 0.13714381989343558, 'Kiến tạo': 0.1892887980961607, 'Tri thức': 0.11543078575490176, 'Tự do': 0.21051744834993577, 'Kết nối': 0.15788808626245185, 'Đa động lực': 0.18973106164311437}",Đa động lực,0.18973106164311437
71345381,Thay Đổi Cuộc Sống Với Nhân Số Học,David A. Phillips,248000,141300,24563.0,Sách tư duy - Kỹ năng sống,4712,4.8,342,Nhà Xuất Bản Tổng hợp TP.HCM,https://salt.tikicdn.com/media/catalog/producttmp/19/3a/7d/c0ba28d461ef53622b58fddbdbe0c47d.jpg,"{'Chinh phục': 0.14280881430227818, 'Kiến tạo': 0.18216147602841717, 'Tri thức': 0.13601390210121816, 'Tự do': 0.22071898845443216, 'Kết nối': 0.1733570046870437, 'Đa động lực': 0.1449398144266106}",Đa động lực,0.1449398144266106
92096344,Những Người Khốn Khổ (Boxet 2 Tập),Victor Hugo,499000,399000,2274.0,Tác phẩm kinh điển,553,4.8,1672,Nhà Xuất Bản Văn Học,https://salt.tikicdn.com/ts/product/16/63/e2/b9e75fdf59ba03521829dfe7e2f2034b.jpg,"{'Chinh phục': 0.21840086148876026, 'Kiến tạo': 0.19787319962309866, 'Tri thức': 0.074202449858662, 'Tự do': 0.2084735496029075, 'Kết nối': 0.13780454973751513, 'Đa động lực': 0.1632453896890564}",Đa động lực,0.1632453896890564
3638033,Trăm Năm Cô Đơn,Gabriel Garcia Marquez,169000,101400,7143.0,Truyện ngắn - Tản văn - Tạp Văn,989,4.7,496,,https://salt.tikicdn.com/ts/product/37/3b/5d/5efd681d48d5a81e3e6675121e69d38d.jpg,"{'Chinh phục': 0.1492211110189993, 'Kiến tạo': 0.19941366654357182, 'Tri thức': 0.0981241851246147, 'Tự do': 0.203634061602695, 'Kết nối': 0.15984746286429166, 'Đa động lực': 0.18975951284582743}",Đa động lực,0.18975951284582743
52785564,Dịch Hạch (Nobel Văn Chương 1957),Albert Camus,129000,77400,2904.0,Tác phẩm kinh điển,508,4.6,392,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/36/48/39/2ef073f6a40a268deb12ecc35a6b1145.jpg,"{'Chinh phục': 0.14256117261584236, 'Kiến tạo': 0.20763551069208797, 'Tri thức': 0.10924822254876013, 'Tự do': 0.24213494939169639, 'Kết nối': 0.12905345587631312, 'Đa động lực': 0.16936668887530004}",Đa động lực,0.16936668887530004
97594364,Luật Tâm Thức - Giải Mã Ma Trận Vũ Trụ,Ngô Sa Thạch,320000,223001,27672.0,Lĩnh vực khác,6325,4.7,408,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/46/4d/81/dadc621baaa9d45b52a444616d8e3cb8.jpg,"{'Chinh phục': 0.17208878858212687, 'Kiến tạo': 0.20850698229101214, 'Tri thức': 0.11540976879576319, 'Tự do': 0.18696382544913634, 'Kết nối': 0.15580318787428027, 'Đa động lực': 0.16122744700768113}",Đa động lực,0.16122744700768113
1476937,Dám Bị Ghét,Koga Fumitake,96000,57600,45858.0,Tiểu Thuyết,3457,4.8,336,,https://salt.tikicdn.com/ts/product/74/11/ff/6304c47fec56e6f0b2110be65af0c7c2.jpg,"{'Chinh phục': 0.13958059341262846, 'Kiến tạo': 0.17602936713251338, 'Tri thức': 0.1341465177113292, 'Tự do': 0.18604483112453574, 'Kết nối': 0.1605509227812062, 'Đa động lực': 0.20364776783778707}",Đa động lực,0.20364776783778707
3828605,Chú Bé Mang Pyjama Sọc (Tái Bản 2018),John Boyne,68000,40800,8464.0,Truyện kể cho bé,1351,5.0,253,,https://salt.tikicdn.com/ts/product/19/4f/27/99b31589a12ac561e769081c4eb32d1f.jpg,"{'Chinh phục': 0.24768476484474303, 'Kiến tạo': 0.17595787179952785, 'Tri thức': 0.07844561467223532, 'Tự do': 0.21681496277465043, 'Kết nối': 0.11930270564735791, 'Đa động lực': 0.16179408026148537}",Đa động lực,0.16179408026148537
114937969,Rừng Nauy (Tái Bản),Haruki Murakami,150000,90000,3660.0,Tiểu Thuyết,777,4.8,556,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/c9/e4/18/a9cfc425fa590c453f20307229804bb3.jpg,"{'Chinh phục': 0.20376266280752534, 'Kiến tạo': 0.2282682103232031, 'Tri thức': 0.06213217559093102, 'Tự do': 0.1917993246502653, 'Kết nối': 0.14317414375301496, 'Đa động lực': 0.1708634828750603}",Đa động lực,0.1708634828750603
117254517,Đại Dương Đen - Những Câu Chuyện Từ Thế Giới Của Trầm Cảm,Đặng Hoàng Giang,240000,144000,9627.0,Truyện ngắn - Tản văn - Tạp Văn,2013,5.0,322,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/f7/fb/9a/e8b9a94478dc887c4b84b6b6439f6335.jpg,"{'Chinh phục': 0.1865152363432776, 'Kiến tạo': 0.19408675251273025, 'Tri thức': 0.13474099549441468, 'Tự do': 0.18624863366125463, 'Kết nối': 0.16907942093897463, 'Đa động lực': 0.12932896104934816}",Đa động lực,0.12932896104934816
8885995,Sự Im Lặng Của Bầy Cừu (Tái Bản),Thomas Harris,115000,69000,15845.0,Truyện dài,2469,4.8,347,,https://salt.tikicdn.com/ts/product/cd/2a/5b/926ca6c7b295c6e7cea39390efe08968.jpg,"{'Chinh phục': 0.19478308247633316, 'Kiến tạo': 0.1994788100811178, 'Tri thức': 0.1061377819676891, 'Tự do': 0.2198030662025902, 'Kết nối': 0.10839603264785268, 'Đa động lực': 0.17140122662441706}",Đa động lực,0.17140122662441706
75953557,Tâm Lý Học Về Tiền,Morgan Housel,189000,133000,18383.0,"Sách tài chính, tiền tệ",2990,4.8,384,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/83/23/b7/14a42ae4f66c9b8b298aaef4b9671442.jpg,"{'Chinh phục': 0.16820969698984425, 'Kiến tạo': 0.19837774047171852, 'Tri thức': 0.16696308362282467, 'Tự do': 0.1634725661951698, 'Kết nối': 0.1250768744909662, 'Đa động lực': 0.1779000382294766}",Đa động lực,0.1779000382294766
12377498,Bố Con Cá Gai (Tái Bản 2019),Cho Chang - In,96000,57600,6384.0,Tiểu Thuyết,1025,4.8,340,,https://salt.tikicdn.com/ts/product/85/b4/a3/dc8b8311f434cc946563963bc8e30071.jpg,"{'Chinh phục': 0.18523656891355308, 'Kiến tạo': 0.1654307994067837, 'Tri thức': 0.09510596565086352, 'Tự do': 0.19958857580251638, 'Kết nối': 0.18150504712242263, 'Đa động lực': 0.1731330431038607}",Đa động lực,0.1731330431038607
145288029,Xứ Cát,Frank Herbert,249000,149400,5185.0,Truyện Giả tưởng - Huyền Bí - Phiêu Lưu,1065,4.7,714,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/b4/f0/81/5d5e4a26cb029fdecd04e0c30cbef17a.jpg,"{'Chinh phục': 0.18033682746286453, 'Kiến tạo': 0.2077847881166476, 'Tri thức': 0.11475979929455014, 'Tự do': 0.21126235779224004, 'Kết nối': 0.12519250832132742, 'Đa động lực': 0.1606637190123702}",Đa động lực,0.1606637190123702
8885995,Sự Im Lặng Của Bầy Cừu (Tái Bản),Thomas Harris,115000,69000,15845.0,Truyện dài,2469,4.8,347,,https://salt.tikicdn.com/ts/product/cd/2a/5b/926ca6c7b295c6e7cea39390efe08968.jpg,"{'Chinh phục': 0.19478308247633316, 'Kiến tạo': 0.1994788100811178, 'Tri thức': 0.1061377819676891, 'Tự do': 0.2198030662025902, 'Kết nối': 0.10839603264785268, 'Đa động lực': 0.17140122662441706}",Đa động lực,0.17140122662441706
113530805,Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),Rosie Nguyễn,90000,54000,6552.0,Sách tư duy - Kỹ năng sống,1273,4.8,291,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/56/ce/23/64b2eaa5b859d8ba1412f1b350c3e128.jpg,"{'Chinh phục': 0.28085026174421895, 'Kiến tạo': 0.16552858623850852, 'Tri thức': 0.11694954462503322, 'Tự do': 0.24289520806737666, 'Kết nối': 0.08096506935579222, 'Đa động lực': 0.11281132996907049}",Đa động lực,0.11281132996907049
26114399,"Nóng Giận Là Bản Năng , Tĩnh Lặng Là Bản Lĩnh",Tống Mặc,89000,57001,65623.0,Sách tư duy - Kỹ năng sống,6602,4.8,264,,https://salt.tikicdn.com/ts/product/70/9a/98/e6d54019a2079b9565114bce93b245b7.jpg,"{'Chinh phục': 0.2067681095075275, 'Kiến tạo': 0.20463469621924568, 'Tri thức': 0.11563676620673352, 'Tự do': 0.16891443859517621, 'Kết nối': 0.13622132144772273, 'Đa động lực': 0.16782466802359441}",Đa động lực,0.16782466802359441
56454897,Hiệu Sách Nhỏ Ở Paris,Nina George,149000,89400,5665.0,Tiểu Thuyết,1069,4.8,452,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/7c/0d/6c/8fcbd6abc1ac716d07b3593f9b97f53b.jpg,"{'Chinh phục': 0.1348463615164086, 'Kiến tạo': 0.2006814756203908, 'Tri thức': 0.10238850796958714, 'Tự do': 0.19190531779442616, 'Kết nối': 0.19190531779442616, 'Đa động lực': 0.17827301930476117}",Đa động lực,0.17827301930476117
197657911,Tiếng Núi,Kawabata Yasunari,220000,132000,854.0,Tác phẩm kinh điển,79,4.8,384,Nhà Xuất Bản Hà Nội,https://salt.tikicdn.com/ts/product/06/b0/b9/7ab33a63c472dddb0310a528119118b9.jpg,"{'Chinh phục': 0.13941698352344742, 'Kiến tạo': 0.17743979721166037, 'Tri thức': 0.08871989860583018, 'Tự do': 0.2661596958174905, 'Kết nối': 0.13307984790874525, 'Đa động lực': 0.1951837769328264}",Đa động lực,0.1951837769328264
3304875,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),Higashino Keigo,105000,63000,25272.0,Truyện ngắn - Tản văn - Tạp Văn,3791,4.8,358,,https://salt.tikicdn.com/ts/product/dd/49/7f/ab94b8b2e35c49fc38b063fae4e8266a.jpg,"{'Chinh phục': 0.1747115724751848, 'Kiến tạo': 0.19421710093578234, 'Tri thức': 0.08144588103758615, 'Tự do': 0.22673578603870137, 'Kết nối': 0.16110174271170888, 'Đa động lực': 0.1617879168010365}",Đa động lực,0.1617879168010365
70016692,Bắt Trẻ Đồng Xanh (Tái Bản 2020),Jerome David Salinger,88000,52800,6679.0,Tiểu Thuyết,1547,4.8,328,Nhà Xuất Bản Hội Nhà Văn,https://salt.tikicdn.com/ts/product/65/74/fb/1e6ca7a2fa28d83667a8e50144e43d0d.jpg,"{'Chinh phục': 0.18173625713427455, 'Kiến tạo': 0.17873235205767493, 'Tri thức': 0.0863622709522379, 'Tự do': 0.25082607389606487, 'Kết nối': 0.14043256233103035, 'Đa động lực': 0.16191048362871732}",Đa động lực,0.16191048362871732
204317934,1111 - Nhật Ký Sáu Vạn Dặm Trên Yên Xe Cà Tàng,Trần Đặng Đăng Khoa,325000,262000,768.0,Du ký,59,5.0,,NXB Trẻ,https://salt.tikicdn.com/ts/product/16/99/f6/b1b3d72f9802de5ae8ae20d641fd1e63.jpg,"{'Chinh phục': 0.4643799472295515, 'Kiến tạo': 0.06649076517150396, 'Tri thức': 0.1699208443271768, 'Tự do': 0.06649076517150396, 'Kết nối': 0.1108179419525066, 'Đa động lực': 0.12189973614775727}",Chinh phục,0.4643799472295515
106863963,Tâm Lý Học - Phác Họa Chân Dung Kẻ Phạm Tội,Diệp Hồng Vũ,145000,93001,16741.0,Sách tư duy - Kỹ năng sống,5540,4.8,280,Nhà Xuất Bản Thanh Niên,https://salt.tikicdn.com/ts/product/cb/79/53/7cf60ac4e52cb3f61aa1b4986a0efee6.jpg,"{'Chinh phục': 0.1903970644234431, 'Kiến tạo': 0.19676671166960916, 'Tri thức': 0.11825388583099662, 'Tự do': 0.2016131824003877, 'Kết nối': 0.13037006265794301, 'Đa động lực': 0.16259909301762038}",Đa động lực,0.16259909301762038
17336364,Phía Sau Nghi Can X (Tái Bản 2019),Higashino Keigo,109000,65400,16595.0,Truyện trinh thám,3213,4.8,396,,https://salt.tikicdn.com/ts/product/23/56/86/a538698ead7dc2f693d1e9778417317d.jpg,"{'Chinh phục': 0.1959294953279191, 'Kiến tạo': 0.2243628236182229, 'Tri thức': 0.081556705227646, 'Tự do': 0.22075991696157993, 'Kết nối': 0.12282636329464758, 'Đa động lực': 0.15456469556998453}",Đa động lực,0.15456469556998453
53095307,Nàng Tóc Đỏ (Nobel Văn Chương 2006),,120000,66000,708.0,Tác phẩm kinh điển,85,4.7,320,Nhà Xuất Bản Dân Trí,https://salt.tikicdn.com/ts/product/3d/3e/d8/bdc5a3edcd4ecd6bb91895ffb67cbe11.jpg,"{'Chinh phục': 0.1596323618333535, 'Kiến tạo': 0.2418672148990204, 'Tri thức': 0.0544201233522796, 'Tự do': 0.2527512395694763, 'Kết nối': 0.13302696819446125, 'Đa động lực': 0.1583020921514089}",Đa động lực,0.1583020921514089
